LAT Y LON:
Nodo 4341499928 -> [-12.0854406, -77.0487116]
Nodo 4341499929 -> [-12.0854565, -77.0486554]
Nodo 316803098 -> [-12.0716093, -77.0607646]
Nodo 316803099 -> [-12.0716384, -77.0602328]
Nodo 316803100 -> [-12.0717582, -77.0595989]
Nodo 316803101 -> [-12.0720342, -77.058513]
Nodo 316803102 -> [-12.0722105, -77.0579809]
Nodo 316803103 -> [-12.0726662, -77.0570413]
Nodo 316803105 -> [-12.0750978, -77.0539645]
Nodo 2991671330 -> [-12.0704249, -77.0780901]
Nodo 2991671331 -> [-12.0695057, -77.0779547]
Nodo 2991671332 -> [-12.068756, -77.0779093]
Nodo 4431763121 -> [-12.0629291, -77.0719043]
Nodo 4431763122 -> [-12.0629387, -77.0718292]
Nodo 1396409242 -> [-12.0538051, -77.0739597]
Nodo 1451644596 -> [-12.0584227, -77.0766005]
Nodo 4431530044 -> [-12.0559443, -77.0582625]
Nodo 263391293 -> [-12.0801171, -77.0486878]
Nodo 4431530046 -> [-12.0560921, -77.0579341]
Nodo 4431530047 -> [-12.0562111, -77.0578628]
Nodo 2000832580 -> [-12.0635479, -77.0700081]
Nodo 2000832581 -> [-12.0641005, -77.0693059]
Nodo 1396409161 -> [-12.0635001, -77.0662836]
Nodo 1396409243 -> [-12.0529253, -77.0735623]
Nodo 639092815 -> [-12.0818771, -77.0702921]
Nodo 670386257 -> [-12.0741054, -77.0691078]
Nodo 1428455552 -> [-12.0795627, -77.0422772]
Nodo 4431530070 -> [-12.0558367, -77.0578643]
Nodo 4431530071 -> [-12.055588, -77.0573534]
Nodo 4431530072 -> [-12.055892, -77.0575631]
Nodo 4431530073 -> [-12.0555448, -77.0576727]
Nodo 817654799 -> [-12.0618343, -77.0484842]
Nodo 4467032423 -> [-12.0720021, -77.0416111]
Nodo 1856633179 -> [-12.0580447, -77.0392649]
Nodo 2000832638 -> [-12.0628436, -77.0690796]
Nodo 2000832640 -> [-12.0630701, -77.0694592]
Nodo 2000832641 -> [-12.0632143, -77.0696524]
Nodo 2000832642 -> [-12.0629254, -77.0692173]
Nodo 2059583682 -> [-12.079311, -77.06685]
Nodo 316811826 -> [-12.0551465, -77.0587104]
Nodo 316803572 -> [-12.0664753, -77.0543609]
Nodo 263122138 -> [-12.0843141, -77.0406248]
Nodo 1273972896 -> [-12.0573303, -77.0690704]
Nodo 819211291 -> [-12.0617838, -77.0518146]
Nodo 2055741505 -> [-12.0700948, -77.0574081]
Nodo 2064693682 -> [-12.0721911, -77.0451724]
Nodo 2981888106 -> [-12.0695982, -77.081868]
Nodo 1273959902 -> [-12.0878532, -77.0561385]
Nodo 263407802 -> [-12.0734348, -77.0395525]
Nodo 263407803 -> [-12.0732021, -77.0395201]
Nodo 263407804 -> [-12.0724139, -77.0393941]
Nodo 4333045970 -> [-12.0743834, -77.0533731]
Nodo 4333045971 -> [-12.074424, -77.0533083]
Nodo 4570884706 -> [-12.05561, -77.0582437]
Nodo 2981888377 -> [-12.0698768, -77.0819604]
Nodo 316803289 -> [-12.0750114, -77.0539021]
Nodo 316803291 -> [-12.0726703, -77.0568329]
Nodo 316803293 -> [-12.0720957, -77.0579333]
Nodo 316803295 -> [-12.0717462, -77.05903]
Nodo 316803297 -> [-12.0715629, -77.0600217]
Nodo 316803299 -> [-12.0715062, -77.0603782]
Nodo 316803301 -> [-12.0715412, -77.061771]
Nodo 670386406 -> [-12.0755237, -77.066852]
Nodo 316803303 -> [-12.0717014, -77.0625117]
Nodo 316803305 -> [-12.0722091, -77.0653025]
Nodo 316803306 -> [-12.0723586, -77.0668126]
Nodo 316803307 -> [-12.0723411, -77.0673758]
Nodo 316803308 -> [-12.072111, -77.0693611]
Nodo 316803311 -> [-12.071142, -77.0742699]
Nodo 2988818814 -> [-12.0862247, -77.0489512]
Nodo 2054187193 -> [-12.0757463, -77.0744177]
Nodo 1836204827 -> [-12.0675718, -77.0771907]
Nodo 674944770 -> [-12.0738938, -77.0591127]
Nodo 263109809 -> [-12.0796892, -77.0421816]
Nodo 5087394587 -> [-12.0865546, -77.0598735]
Nodo 2050545547 -> [-12.0688703, -77.0658288]
Nodo 263391504 -> [-12.081141, -77.0476114]
Nodo 263391505 -> [-12.0793683, -77.0476132]
Nodo 670362671 -> [-12.0728183, -77.07012]
Nodo 316803357 -> [-12.0685467, -77.0774814]
Nodo 819211109 -> [-12.0655496, -77.0514277]
Nodo 1396409250 -> [-12.0551777, -77.0697024]
Nodo 263358754 -> [-12.0725637, -77.037415]
Nodo 263358757 -> [-12.0746282, -77.0371016]
Nodo 5087394588 -> [-12.0875977, -77.0607414]
Nodo 4465445159 -> [-12.0676189, -77.0458993]
Nodo 263358760 -> [-12.0757374, -77.0369437]
Nodo 5398609492 -> [-12.0567493, -77.0745458]
Nodo 638353801 -> [-12.0809553, -77.0603683]
Nodo 1273874745 -> [-12.0656915, -77.0547419]
Nodo 5049840074 -> [-12.0791515, -77.0817837]
Nodo 1634142531 -> [-12.0617062, -77.0751895]
Nodo 316803400 -> [-12.0685295, -77.0773175]
Nodo 316803401 -> [-12.0683743, -77.0767276]
Nodo 1273792843 -> [-12.0613158, -77.0635668]
Nodo 316803404 -> [-12.0679227, -77.074617]
Nodo 316803405 -> [-12.0676554, -77.0619149]
Nodo 309581432 -> [-12.0826443, -77.0861919]
Nodo 4270651108 -> [-12.0818286, -77.074425]
Nodo 263391580 -> [-12.0811219, -77.0477593]
Nodo 263391581 -> [-12.0802362, -77.0477582]
Nodo 651807070 -> [-12.0730384, -77.083231]
Nodo 4270651109 -> [-12.0821298, -77.074973]
Nodo 2981888401 -> [-12.069173, -77.0781252]
Nodo 1832795854 -> [-12.0755336, -77.0748172]
Nodo 1728598389 -> [-12.0549765, -77.0824998]
Nodo 263110822 -> [-12.086528, -77.0500525]
Nodo 638353815 -> [-12.0809324, -77.0601055]
Nodo 3992308111 -> [-12.0799537, -77.0394574]
Nodo 1273743766 -> [-12.0857541, -77.0508522]
Nodo 5433313695 -> [-12.0753462, -77.0808395]
Nodo 499796384 -> [-12.0632918, -77.0730909]
Nodo 5433313697 -> [-12.0754102, -77.0806545]
Nodo 316803491 -> [-12.0675384, -77.0636295]
Nodo 316803492 -> [-12.0675613, -77.0643259]
Nodo 316803493 -> [-12.0676047, -77.0648913]
Nodo 263408038 -> [-12.0760713, -77.0392113]
Nodo 316803495 -> [-12.0678202, -77.0748769]
Nodo 316803496 -> [-12.0679589, -77.0755507]
Nodo 316803497 -> [-12.068379, -77.077225]
Nodo 499796395 -> [-12.0653919, -77.0736618]
Nodo 4884374021 -> [-12.0817717, -77.0441519]
Nodo 5434001837 -> [-12.0711475, -77.0507005]
Nodo 4344613294 -> [-12.0827016, -77.0471273]
Nodo 4344613295 -> [-12.0822099, -77.0469948]
Nodo 5434001840 -> [-12.0712643, -77.0505472]
Nodo 5434001841 -> [-12.0710226, -77.0505978]
Nodo 5434001842 -> [-12.0710679, -77.0505371]
Nodo 5434001843 -> [-12.0711001, -77.0504938]
Nodo 5434001844 -> [-12.0711379, -77.0504429]
Nodo 5434001845 -> [-12.0714643, -77.0501424]
Nodo 499796410 -> [-12.0647008, -77.0723681]
Nodo 5434001851 -> [-12.0710952, -77.0485995]
Nodo 5434001852 -> [-12.070275, -77.0495989]
Nodo 316803518 -> [-12.0681746, -77.0614048]
Nodo 2990049733 -> [-12.0745582, -77.0397439]
Nodo 2990049734 -> [-12.0749896, -77.0397882]
Nodo 316803527 -> [-12.0715145, -77.0615057]
Nodo 5434001865 -> [-12.0691892, -77.0490782]
Nodo 5434001866 -> [-12.0692385, -77.0490184]
Nodo 5434001867 -> [-12.06927, -77.0489774]
Nodo 5434001868 -> [-12.0693074, -77.0489237]
Nodo 5434001869 -> [-12.0693077, -77.0487895]
Nodo 5434001870 -> [-12.0691325, -77.0488642]
Nodo 5434001871 -> [-12.069102, -77.0489064]
Nodo 5434001872 -> [-12.0690541, -77.0489668]
Nodo 5434001873 -> [-12.0690746, -77.0490819]
Nodo 5434001874 -> [-12.0690654, -77.0490931]
Nodo 5434001875 -> [-12.0690267, -77.0489442]
Nodo 5434001876 -> [-12.0690681, -77.0488789]
Nodo 5434001877 -> [-12.069309, -77.0490096]
Nodo 2055553826 -> [-12.0682943, -77.0621865]
Nodo 499796448 -> [-12.0619681, -77.0697899]
Nodo 263391716 -> [-12.0812197, -77.0457751]
Nodo 316803558 -> [-12.0674535, -77.0604186]
Nodo 4483083345 -> [-12.0818408, -77.0478696]
Nodo 638351100 -> [-12.0806364, -77.0634536]
Nodo 696764910 -> [-12.0538192, -77.0649798]
Nodo 696764911 -> [-12.0549262, -77.0651027]
Nodo 5434001904 -> [-12.0653479, -77.0416193]
Nodo 5434001905 -> [-12.0651134, -77.0418529]
Nodo 5434001906 -> [-12.0651522, -77.0419018]
Nodo 5434001907 -> [-12.0652179, -77.0419496]
Nodo 5434001908 -> [-12.0653762, -77.0420229]
Nodo 5434001909 -> [-12.0655972, -77.0421095]
Nodo 5434001910 -> [-12.0656061, -77.042143]
Nodo 696764919 -> [-12.0557448, -77.0655685]
Nodo 5434001912 -> [-12.0655296, -77.0423464]
Nodo 4590038100 -> [-12.0897308, -77.0657331]
Nodo 4569365865 -> [-12.0671822, -77.055794]
Nodo 2981888402 -> [-12.0691474, -77.07852]
Nodo 5434001919 -> [-12.0653597, -77.0416873]
Nodo 5434001920 -> [-12.0655333, -77.0419131]
Nodo 316803596 -> [-12.0666837, -77.0542458]
Nodo 1273678349 -> [-12.072786, -77.0468815]
Nodo 316803599 -> [-12.0665233, -77.0540148]
Nodo 316803600 -> [-12.0663539, -77.0541449]
Nodo 2981869115 -> [-12.0689319, -77.0821308]
Nodo 4345055768 -> [-12.0587953, -77.0637268]
Nodo 4345055769 -> [-12.0591692, -77.063651]
Nodo 1273858587 -> [-12.078242, -77.082962]
Nodo 1273793056 -> [-12.0595058, -77.0678944]
Nodo 263359016 -> [-12.0800287, -77.0396183]
Nodo 263359018 -> [-12.0802973, -77.0395852]
Nodo 5283020522 -> [-12.0676412, -77.0619947]
Nodo 4332964403 -> [-12.0538669, -77.0565077]
Nodo 3023677843 -> [-12.0660783, -77.046667]
Nodo 499845689 -> [-12.0654816, -77.0773514]
Nodo 1273845514 -> [-12.055505, -77.0745722]
Nodo 499845695 -> [-12.0641396, -77.0753949]
Nodo 1273891405 -> [-12.0660827, -77.0565]
Nodo 316803669 -> [-12.0666577, -77.0608525]
Nodo 316803670 -> [-12.0614536, -77.0590678]
Nodo 316803673 -> [-12.0586739, -77.0584244]
Nodo 316803674 -> [-12.0580672, -77.0582149]
Nodo 316803675 -> [-12.0574264, -77.0579978]
Nodo 316803678 -> [-12.0553638, -77.0574351]
Nodo 1273481823 -> [-12.0584581, -77.0718196]
Nodo 1943098890 -> [-12.0863231, -77.0631258]
Nodo 4332735078 -> [-12.0586648, -77.0522105]
Nodo 4332735079 -> [-12.0633259, -77.0529178]
Nodo 4332735080 -> [-12.0635991, -77.0530562]
Nodo 1273743977 -> [-12.0552015, -77.0773596]
Nodo 2981939099 -> [-12.0688966, -77.0824023]
Nodo 1273452306 -> [-12.0621089, -77.0636564]
Nodo 3725508782 -> [-12.0750239, -77.0477165]
Nodo 2064693697 -> [-12.072626, -77.03797]
Nodo 1273902867 -> [-12.0639853, -77.0550282]
Nodo 3962697492 -> [-12.0760307, -77.0805919]
Nodo 1273858682 -> [-12.0720152, -77.053589]
Nodo 1273907839 -> [-12.0646809, -77.0830293]
Nodo 819211371 -> [-12.060199, -77.0527186]
Nodo 263392364 -> [-12.0800113, -77.0493608]
Nodo 263392365 -> [-12.0798194, -77.0498157]
Nodo 462979634 -> [-12.078003, -77.0819133]
Nodo 4337437332 -> [-12.0678676, -77.0755766]
Nodo 2053915397 -> [-12.0646134, -77.0594843]
Nodo 5615941402 -> [-12.0645376, -77.0832638]
Nodo 5615941403 -> [-12.0650976, -77.0834084]
Nodo 5615941404 -> [-12.0650288, -77.08294]
Nodo 1273547434 -> [-12.0718283, -77.0546099]
Nodo 1273875123 -> [-12.0634976, -77.0424305]
Nodo 1451644702 -> [-12.0684008, -77.0773372]
Nodo 316803768 -> [-12.055348, -77.0574853]
Nodo 316803769 -> [-12.0555921, -77.057615]
Nodo 316803771 -> [-12.0570278, -77.057975]
Nodo 316803772 -> [-12.0581689, -77.0583464]
Nodo 316803773 -> [-12.0589773, -77.0585815]
Nodo 316803775 -> [-12.0607702, -77.0589508]
Nodo 4431547073 -> [-12.0601461, -77.0659231]
Nodo 4206232011 -> [-12.0565086, -77.0700159]
Nodo 1451644705 -> [-12.0684223, -77.0775358]
Nodo 5049825195 -> [-12.0822334, -77.0870661]
Nodo 5434002121 -> [-12.0655805, -77.041994]
Nodo 5434002122 -> [-12.0655474, -77.0419373]
Nodo 1451644706 -> [-12.0702659, -77.0778951]
Nodo 5434002130 -> [-12.0661031, -77.0413096]
Nodo 5434002131 -> [-12.0657938, -77.0409078]
Nodo 263397838 -> [-12.0789513, -77.044373]
Nodo 263397839 -> [-12.0779226, -77.044422]
Nodo 525863645 -> [-12.0568799, -77.0498213]
Nodo 5434002142 -> [-12.0651395, -77.0435281]
Nodo 1451644709 -> [-12.0703182, -77.0779927]
Nodo 316809680 -> [-12.079247, -77.0656684]
Nodo 5434002146 -> [-12.065954, -77.0426786]
Nodo 4139235110 -> [-12.063571, -77.0806874]
Nodo 1399063213 -> [-12.062641, -77.0570411]
Nodo 4343384808 -> [-12.0807624, -77.0733242]
Nodo 4439804654 -> [-12.0877768, -77.0792416]
Nodo 4431547120 -> [-12.061095, -77.0646336]
Nodo 4415199016 -> [-12.0570114, -77.0521464]
Nodo 670370552 -> [-12.0736995, -77.0684279]
Nodo 316809684 -> [-12.0831348, -77.0673189]
Nodo 4415199018 -> [-12.0566583, -77.0515609]
Nodo 4406270258 -> [-12.0756133, -77.0716339]
Nodo 4415199020 -> [-12.0561489, -77.0516629]
Nodo 499862286 -> [-12.0579205, -77.0678413]
Nodo 499862289 -> [-12.0579914, -77.0681896]
Nodo 4465380115 -> [-12.0614814, -77.0401661]
Nodo 499862293 -> [-12.0581359, -77.0682747]
Nodo 1273932933 -> [-12.0695945, -77.0785344]
Nodo 1273891616 -> [-12.0693448, -77.0740431]
Nodo 638356257 -> [-12.0813423, -77.0591176]
Nodo 660657172 -> [-12.0753704, -77.0689196]
Nodo 1273465660 -> [-12.0645067, -77.057761]
Nodo 263392061 -> [-12.0811596, -77.0468417]
Nodo 263392062 -> [-12.0810542, -77.0498512]
Nodo 263392063 -> [-12.0810015, -77.0502022]
Nodo 263392064 -> [-12.0808977, -77.0504747]
Nodo 263359298 -> [-12.0804045, -77.0403955]
Nodo 263359299 -> [-12.0798986, -77.0404702]
Nodo 263392068 -> [-12.0770951, -77.0553572]
Nodo 817654924 -> [-12.0662407, -77.0541141]
Nodo 2062508514 -> [-12.0691857, -77.0445914]
Nodo 5364437181 -> [-12.0778768, -77.0626992]
Nodo 670387032 -> [-12.0724506, -77.0665088]
Nodo 263392091 -> [-12.0802821, -77.0476191]
Nodo 909271525 -> [-12.0563189, -77.0432558]
Nodo 593898377 -> [-12.0883246, -77.0727673]
Nodo 1273547636 -> [-12.0627757, -77.0395826]
Nodo 263359071 -> [-12.0876707, -77.0411497]
Nodo 5381458811 -> [-12.079978, -77.064912]
Nodo 2053915523 -> [-12.0665752, -77.055159]
Nodo 2166147965 -> [-12.0630163, -77.0816054]
Nodo 2000833410 -> [-12.0627873, -77.0689342]
Nodo 2000833412 -> [-12.0629014, -77.0687582]
Nodo 2000833413 -> [-12.0627999, -77.0688718]
Nodo 2000833414 -> [-12.0628231, -77.068823]
Nodo 1273695116 -> [-12.0581305, -77.054345]
Nodo 2057539384 -> [-12.0749893, -77.0583922]
Nodo 4343286693 -> [-12.0840232, -77.0746467]
Nodo 4343286694 -> [-12.0853748, -77.0748227]
Nodo 4343286695 -> [-12.0854321, -77.0743238]
Nodo 3023670194 -> [-12.0643511, -77.0394439]
Nodo 3023670195 -> [-12.0643285, -77.0393507]
Nodo 3023670196 -> [-12.0644729, -77.039519]
Nodo 1653428780 -> [-12.0805662, -77.0425449]
Nodo 4333022368 -> [-12.0651932, -77.0453189]
Nodo 4333022369 -> [-12.0651592, -77.0453526]
Nodo 1273725431 -> [-12.0725477, -77.0570582]
Nodo 4333022370 -> [-12.0650933, -77.0453747]
Nodo 263359439 -> [-12.0861739, -77.0455979]
Nodo 2053915128 -> [-12.0549143, -77.0476581]
Nodo 651807699 -> [-12.0747185, -77.0813091]
Nodo 4343286744 -> [-12.084386, -77.0811055]
Nodo 301455184 -> [-12.0783916, -77.0800927]
Nodo 3992423399 -> [-12.0787004, -77.0472268]
Nodo 5433887720 -> [-12.0876313, -77.0616793]
Nodo 3992423401 -> [-12.0785274, -77.0473218]
Nodo 3992423402 -> [-12.0780115, -77.0468926]
Nodo 1273727980 -> [-12.0646594, -77.079972]
Nodo 301455186 -> [-12.0780862, -77.0820571]
Nodo 674941938 -> [-12.0766837, -77.0625765]
Nodo 4234975059 -> [-12.0674998, -77.0620492]
Nodo 674941940 -> [-12.0743726, -77.062051]
Nodo 4429502292 -> [-12.0800123, -77.0706171]
Nodo 674941948 -> [-12.0728881, -77.0617664]
Nodo 4574301189 -> [-12.0736526, -77.0556074]
Nodo 4574301190 -> [-12.0734223, -77.0557253]
Nodo 3962686471 -> [-12.0761322, -77.0819725]
Nodo 3962686472 -> [-12.0762954, -77.0819769]
Nodo 3962686473 -> [-12.0760255, -77.0822914]
Nodo 3962686474 -> [-12.0760978, -77.0826112]
Nodo 2054081550 -> [-12.0608648, -77.0527646]
Nodo 2054081551 -> [-12.0608879, -77.0521357]
Nodo 4206215683 -> [-12.0617053, -77.0717895]
Nodo 4511042580 -> [-12.0739948, -77.0700312]
Nodo 3962686486 -> [-12.0773619, -77.0835308]
Nodo 263388537 -> [-12.0716396, -77.0479038]
Nodo 4334622555 -> [-12.0633888, -77.0377253]
Nodo 4884374022 -> [-12.0818696, -77.0444385]
Nodo 4884374023 -> [-12.0815201, -77.0444154]
Nodo 4884374024 -> [-12.0815021, -77.0445817]
Nodo 3992462855 -> [-12.0798706, -77.0593088]
Nodo 874903658 -> [-12.07322, -77.0665859]
Nodo 4884374025 -> [-12.0819208, -77.0446372]
Nodo 5434001902 -> [-12.0691144, -77.0471221]
Nodo 3743408650 -> [-12.0853782, -77.0485466]
Nodo 1273564224 -> [-12.0851902, -77.0526127]
Nodo 3743408651 -> [-12.0853909, -77.0485206]
Nodo 1273515077 -> [-12.0614388, -77.0396697]
Nodo 4482998796 -> [-12.0754725, -77.0553623]
Nodo 548736076 -> [-12.0852897, -77.0830083]
Nodo 1273826384 -> [-12.0639365, -77.0625141]
Nodo 5434001903 -> [-12.0651574, -77.0416226]
Nodo 2981888378 -> [-12.0719679, -77.082685]
Nodo 670360991 -> [-12.0739174, -77.0666805]
Nodo 674944799 -> [-12.0761455, -77.0591797]
Nodo 4884373618 -> [-12.0810198, -77.0434869]
Nodo 4139699303 -> [-12.0865759, -77.0685996]
Nodo 4139699304 -> [-12.086606, -77.0685158]
Nodo 4139699305 -> [-12.0869254, -77.0687312]
Nodo 4139699306 -> [-12.0869577, -77.0686504]
Nodo 639061099 -> [-12.0818672, -77.0667755]
Nodo 4139699308 -> [-12.0868235, -77.0684012]
Nodo 4139699309 -> [-12.086531, -77.069228]
Nodo 263392366 -> [-12.0779813, -77.0521913]
Nodo 263392368 -> [-12.0761043, -77.0545486]
Nodo 2981888379 -> [-12.0720586, -77.0826209]
Nodo 2050545515 -> [-12.0701398, -77.0664064]
Nodo 1273987607 -> [-12.0689204, -77.0784945]
Nodo 263392407 -> [-12.0805065, -77.0510715]
Nodo 1273449628 -> [-12.0579005, -77.078896]
Nodo 499846302 -> [-12.0640068, -77.0748429]
Nodo 1273852459 -> [-12.0796723, -77.0672518]
Nodo 2060102854 -> [-12.0646166, -77.0420818]
Nodo 1273728170 -> [-12.0735772, -77.0599794]
Nodo 2060102855 -> [-12.0649687, -77.0420319]
Nodo 2053915165 -> [-12.0555314, -77.0512373]
Nodo 696761402 -> [-12.0548877, -77.064795]
Nodo 2060102857 -> [-12.0653067, -77.045874]
Nodo 2060102858 -> [-12.065328, -77.0454811]
Nodo 2475239590 -> [-12.0623751, -77.0600872]
Nodo 2053915168 -> [-12.055552, -77.055162]
Nodo 1273695426 -> [-12.0548094, -77.0765781]
Nodo 263392454 -> [-12.0795246, -77.050253]
Nodo 263386906 -> [-12.0873702, -77.0620714]
Nodo 888212423 -> [-12.056052, -77.03993]
Nodo 5087434617 -> [-12.0794177, -77.0647836]
Nodo 2060102863 -> [-12.0677463, -77.0448529]
Nodo 263389733 -> [-12.0830692, -77.0521648]
Nodo 548736229 -> [-12.0864501, -77.0807233]
Nodo 5087434620 -> [-12.0794648, -77.0645485]
Nodo 2055553867 -> [-12.0688597, -77.065744]
Nodo 2053915175 -> [-12.0556363, -77.0561191]
Nodo 4560309484 -> [-12.0655212, -77.0673057]
Nodo 4560309485 -> [-12.065552, -77.0671675]
Nodo 4560309486 -> [-12.0662727, -77.0674463]
Nodo 4560309487 -> [-12.0662901, -77.0673055]
Nodo 263397928 -> [-12.0790007, -77.0433291]
Nodo 4482936019 -> [-12.0776613, -77.0505847]
Nodo 2030450558 -> [-12.0666411, -77.0825768]
Nodo 263389737 -> [-12.0833131, -77.0539813]
Nodo 817654996 -> [-12.0710766, -77.0506429]
Nodo 2053915178 -> [-12.0557424, -77.0437469]
Nodo 4482936021 -> [-12.0775132, -77.0501321]
Nodo 2053915179 -> [-12.0556967, -77.0538497]
Nodo 4439786009 -> [-12.0826769, -77.0860966]
Nodo 1273875717 -> [-12.0592718, -77.0662193]
Nodo 605673345 -> [-12.0863537, -77.0720421]
Nodo 670371081 -> [-12.0723373, -77.0682752]
Nodo 4431506647 -> [-12.0563791, -77.0612739]
Nodo 2053915181 -> [-12.0557398, -77.0524787]
Nodo 4431613201 -> [-12.0539131, -77.0747862]
Nodo 2053915182 -> [-12.0557565, -77.0566658]
Nodo 263122137 -> [-12.0842099, -77.0398473]
Nodo 4270558488 -> [-12.0800632, -77.0797283]
Nodo 1273974042 -> [-12.0552194, -77.0700417]
Nodo 263111215 -> [-12.0882915, -77.0481592]
Nodo 4431613212 -> [-12.0546144, -77.0750553]
Nodo 2060102874 -> [-12.0796499, -77.050087]
Nodo 2053915184 -> [-12.0559608, -77.0525324]
Nodo 679644450 -> [-12.0549381, -77.0594067]
Nodo 2060102875 -> [-12.0797319, -77.049969]
Nodo 679644453 -> [-12.055035, -77.0598363]
Nodo 696749354 -> [-12.0651526, -77.0442168]
Nodo 4431613227 -> [-12.0542364, -77.0749103]
Nodo 1273793836 -> [-12.0677916, -77.0486335]
Nodo 611484210 -> [-12.077707, -77.0878075]
Nodo 1273485844 -> [-12.06414, -77.0619055]
Nodo 4431506653 -> [-12.0563281, -77.0616056]
Nodo 263122142 -> [-12.0846482, -77.0431086]
Nodo 679644473 -> [-12.0553781, -77.061669]
Nodo 4431613243 -> [-12.0509395, -77.0765628]
Nodo 4586179900 -> [-12.0509021, -77.0425101]
Nodo 679644477 -> [-12.0556831, -77.0632476]
Nodo 679644481 -> [-12.0564821, -77.0671148]
Nodo 605673355 -> [-12.0854873, -77.0743529]
Nodo 4586179908 -> [-12.0507503, -77.0425252]
Nodo 1399063094 -> [-12.062655, -77.0545485]
Nodo 4586179910 -> [-12.0510186, -77.0422381]
Nodo 5434001911 -> [-12.0655743, -77.0422296]
Nodo 4347743561 -> [-12.0824945, -77.0600618]
Nodo 4347743562 -> [-12.0825453, -77.0599976]
Nodo 4347743563 -> [-12.082636, -77.0600025]
Nodo 4347743564 -> [-12.0826913, -77.0599554]
Nodo 263122146 -> [-12.0849542, -77.0452403]
Nodo 2060102883 -> [-12.0808481, -77.0583801]
Nodo 679644502 -> [-12.056059, -77.0596075]
Nodo 2053915193 -> [-12.0562372, -77.0526058]
Nodo 817655012 -> [-12.0700956, -77.0498239]
Nodo 4580606947 -> [-12.0829386, -77.0659507]
Nodo 2060102885 -> [-12.0808732, -77.0584312]
Nodo 4560312240 -> [-12.063815, -77.0761192]
Nodo 494746313 -> [-12.0617743, -77.07236]
Nodo 2060102887 -> [-12.0809156, -77.0584914]
Nodo 679644524 -> [-12.053805, -77.0564221]
Nodo 2988813544 -> [-12.0832404, -77.047149]
Nodo 2694672946 -> [-12.0564693, -77.0727433]
Nodo 2053915198 -> [-12.0565955, -77.0464742]
Nodo 2060102889 -> [-12.0811494, -77.0545376]
Nodo 1399063103 -> [-12.0621407, -77.0592935]
Nodo 1273826685 -> [-12.0623114, -77.0795203]
Nodo 679644542 -> [-12.0552158, -77.0584896]
Nodo 679644543 -> [-12.0542726, -77.0581779]
Nodo 679644544 -> [-12.0539159, -77.0580813]
Nodo 263409026 -> [-12.0723703, -77.0397356]
Nodo 2060102891 -> [-12.081201, -77.0546386]
Nodo 499843649 -> [-12.0659106, -77.0742757]
Nodo 1273859465 -> [-12.0604979, -77.0710494]
Nodo 4560358796 -> [-12.0606892, -77.0755433]
Nodo 4560358797 -> [-12.0606271, -77.0753029]
Nodo 2060102893 -> [-12.0812482, -77.054239]
Nodo 638356718 -> [-12.078605, -77.0660017]
Nodo 263392914 -> [-12.0792935, -77.0467682]
Nodo 5434293791 -> [-12.0904506, -77.048974]
Nodo 2060102895 -> [-12.081289, -77.0548932]
Nodo 4560358814 -> [-12.0609277, -77.0788443]
Nodo 1399063109 -> [-12.0628675, -77.0575198]
Nodo 1475218848 -> [-12.0543049, -77.0792825]
Nodo 2059583677 -> [-12.0792598, -77.0675477]
Nodo 2060102897 -> [-12.0813555, -77.0549942]
Nodo 4560358824 -> [-12.0611311, -77.0845326]
Nodo 1273974186 -> [-12.0565132, -77.0711755]
Nodo 674944810 -> [-12.0773637, -77.0571831]
Nodo 1273662892 -> [-12.0579239, -77.0695749]
Nodo 679644589 -> [-12.0542621, -77.0595297]
Nodo 499748273 -> [-12.0654853, -77.0672988]
Nodo 2060102899 -> [-12.0814028, -77.0541029]
Nodo 1475218869 -> [-12.0544935, -77.0790506]
Nodo 4560358838 -> [-12.0598144, -77.0791913]
Nodo 679644599 -> [-12.0544429, -77.0607433]
Nodo 4560358841 -> [-12.0594, -77.0780463]
Nodo 499797434 -> [-12.0675192, -77.0736144]
Nodo 4560358843 -> [-12.0596174, -77.0782119]
Nodo 2053915211 -> [-12.0570524, -77.0579048]
Nodo 494746316 -> [-12.0627083, -77.0737747]
Nodo 1399063116 -> [-12.0620137, -77.0588481]
Nodo 499797455 -> [-12.0648103, -77.0682248]
Nodo 499797456 -> [-12.0657818, -77.0684205]
Nodo 5274217720 -> [-12.067495, -77.0619233]
Nodo 1475218899 -> [-12.0548492, -77.0790686]
Nodo 2988813561 -> [-12.0821277, -77.0477468]
Nodo 4439786063 -> [-12.0819067, -77.0877369]
Nodo 5274217722 -> [-12.0674635, -77.0619511]
Nodo 1273897206 -> [-12.0572367, -77.051729]
Nodo 638356962 -> [-12.0787181, -77.0659685]
Nodo 4569344619 -> [-12.059755, -77.0584967]
Nodo 1475218918 -> [-12.0550099, -77.0797295]
Nodo 611484241 -> [-12.0787772, -77.0788183]
Nodo 4560358888 -> [-12.060302, -77.0774045]
Nodo 660671979 -> [-12.0764727, -77.067754]
Nodo 660671980 -> [-12.0754936, -77.0677014]
Nodo 660671981 -> [-12.0742724, -77.067617]
Nodo 660671985 -> [-12.0738027, -77.0675551]
Nodo 611484243 -> [-12.0783785, -77.0796936]
Nodo 5468278261 -> [-12.0546679, -77.041914]
Nodo 5468278263 -> [-12.0542984, -77.0422192]
Nodo 660671994 -> [-12.0724385, -77.0673872]
Nodo 4042685254 -> [-12.0578089, -77.0382701]
